ANCHO DE BANDA DESCARGA (MB),FINALIZACIÓN DEL CONTRATO,LATITUD,LONGITUD,DURACIÓN_RESTANTE_CONTRATO,"CALIDAD_CONECTIVIDAD (0=BAJA, 0.5=MEDIA, 1=ALTA)",ZONA_NUM,OPERADOR_NUM,PROYECTO_NUM,MUNICIPIO_NUM,ESTADO_NUM
20.0,2024-08-28,5.9913528642994,-72.913971899035,-220,0.5,1,2,2,3,0
20.0,2024-08-28,5.228703,-73.127259,-220,0.5,1,2,2,4,0
20.0,2024-08-28,5.909061,-72.808998,-220,0.5,1,2,2,5,0
20.0,2024-08-28,6.3298689339527,-72.584702306472,-220,0.5,1,2,2,6,0
15.0,2024-08-28,6.32732841,-72.57878075,-220,0.5,1,2,2,6,0
15.0,2024-08-28,5.451667,-73.3625,-220,0.5,1,2,2,7,0
20.0,2024-08-28,5.455556,-73.360833,-220,0.5,1,2,2,7,0
15.0,2024-08-28,5.424427187,-73.38995805,-220,0.5,0,2,2,7,0
20.0,2024-08-28,5.69013686,-73.92412777,-220,0.5,1,2,2,8,0
20.0,2024-08-28,5.690556,-73.905833,-220,0.5,1,2,2,8,0
20.0,2024-08-28,5.514444,-73.9425,-220,0.5,1,2,2,9,0
20.0,2024-08-28,5.514811852,-73.9435372,-220,0.5,1,2,2,9,0
20.0,2024-08-28,5.824167,-72.884444,-220,0.5,1,2,2,121,0
20.0,2024-08-28,5.555526022,-73.86477945,-220,0.5,1,2,2,10,0
15.0,2024-08-28,5.597921151,-73.86236391,-220,0.5,0,2,2,10,0
20.0,2024-08-28,5.029722,-73.104167,-220,0.5,1,2,2,11,0
20.0,2024-08-28,5.954659735163,-72.946306448671,-220,0.5,1,2,2,12,0
20.0,2024-08-28,5.9564258074356,-72.947062648575,-220,0.5,1,2,2,12,0
20.0,2024-08-28,5.9554207181146,-72.94769784725,-220,0.5,1,2,2,12,0
20.0,2024-08-28,5.1672365300419,-73.3700236743,-220,0.5,1,2,2,13,0
20.0,2024-08-28,5.166111,-73.359722,-220,0.5,1,2,2,13,0
20.0,2024-08-28,5.6143080196146,-73.816397704203,-220,0.5,1,2,2,14,0
20.0,2024-08-28,5.6170351055146,-73.821592125769,-220,0.5,1,2,2,14,0
20.0,2024-08-28,5.626296596,-73.80928233,-220,0.5,1,2,2,14,0
20.0,2024-08-28,5.610981245,-73.81709587,-220,0.5,1,2,2,14,0
20.0,2024-08-28,5.6113570267483,-73.821349038022,-220,0.5,1,2,2,14,0
20.0,2024-08-28,5.612383631,-73.81288164,-220,0.5,1,2,2,14,0
20.0,2024-08-28,5.6210150259567,-73.819781766178,-220,0.5,1,2,2,14,0
20.0,2024-08-28,5.621403998,-73.80983626,-220,0.5,1,2,2,14,0
20.0,2024-08-28,5.611341933,-73.81848171,-220,0.5,1,2,2,14,0
20.0,2024-08-28,5.61062546,-73.81958167,-220,0.5,1,2,2,14,0
20.0,2024-08-28,5.60521719,-73.82989919,-220,0.5,1,2,2,14,0
20.0,2024-08-28,5.6255905117001,-73.807129499729,-220,0.5,1,2,2,14,0
20.0,2024-08-28,5.6218983828217,-73.811377829117,-220,0.5,1,2,2,14,0
20.0,2024-08-28,5.610807065,-73.8181882,-220,0.5,1,2,2,14,0
15.0,2024-08-28,5.677099406,-73.40621892,-220,0.5,0,2,2,15,0
15.0,2024-08-28,5.643489519,-73.4531062,-220,0.5,1,2,2,15,0
15.0,2024-08-28,6.148611,-72.480556,-220,0.5,0,2,2,17,0
20.0,2024-08-28,6.1884904197059,-72.472110861048,-220,0.5,1,2,2,17,0
20.0,2024-08-28,6.1881069255145,-72.472303848998,-220,0.5,1,2,2,17,0
20.0,2024-08-28,6.1871620631179,-72.471968064653,-220,0.5,1,2,2,17,0
20.0,2024-08-28,5.5593858252842,-73.281055064681,-220,0.5,1,2,2,19,0
20.0,2024-08-28,4.8879603088547,-73.369790043502,-220,0.5,1,2,2,20,0
20.0,2024-08-28,4.8885345625799,-73.370005064737,-220,0.5,1,2,2,20,0
20.0,2024-08-28,5.405637383,-73.29488323,-220,0.5,1,2,2,21,0
15.0,2024-08-28,5.389549895,-73.28315128,-220,0.5,0,2,2,21,0
20.0,2024-08-28,5.382222,-73.298056,-220,0.5,1,2,2,21,0
20.0,2024-08-28,5.633354,-73.324779,-220,0.5,1,2,2,22,0
15.0,2024-08-28,5.677025,-73.302015,-220,0.5,0,2,2,22,0
15.0,2024-08-28,5.714462406,-73.33118887,-220,0.5,0,2,2,22,0
20.0,2024-08-28,5.477239008,-74.04454918,-220,0.5,1,2,2,23,0
15.0,2024-08-28,5.448892,-73.988896,-220,0.5,0,2,2,23,0
20.0,2024-08-28,5.8311902929715,-72.843232369189,-220,0.5,1,2,2,24,0
20.0,2024-08-28,5.8259084537659,-72.844356243313,-220,0.5,1,2,2,24,0
20.0,2024-08-28,6.499282803677,-72.738664766315,-220,0.5,1,2,2,25,0
20.0,2024-08-28,6.4998238646902,-72.738195890333,-220,0.5,1,2,2,25,0
20.0,2024-08-28,6.99820514,-72.10889197,-220,0.5,1,2,2,26,0
20.0,2024-08-28,6.996366142,-72.10817284,-220,0.5,1,2,2,26,0
20.0,2024-08-28,5.539620061,-73.45028037,-220,0.5,1,2,2,27,0
20.0,2024-08-28,5.545239781,-73.45474122,-220,0.5,1,2,2,27,0
15.0,2024-08-28,5.503333,-73.430556,-220,0.5,0,2,2,27,0
20.0,2024-08-28,5.580296607,-72.96588737,-220,0.5,1,2,2,28,0
20.0,2024-08-28,6.410892676,-72.44555554,-220,0.5,1,2,2,29,0
15.0,2024-08-28,6.389444,-72.389444,-220,0.5,0,2,2,29,0
20.0,2024-08-28,6.4027066414533,-72.443283328045,-220,0.5,1,2,2,29,0
15.0,2024-08-28,6.482946286729,-72.496975970014,-220,0.5,1,2,2,30,0
20.0,2024-08-28,5.670621935951,-72.990901945397,-220,0.5,1,2,2,31,0
20.0,2024-08-28,5.6669887947437,-72.991596636209,-220,0.5,1,2,2,31,0
15.0,2024-08-28,5.8586022718525,-72.917344153043,-220,0.5,1,2,2,32,0
20.0,2024-08-28,5.8589666669271,-72.917967458647,-220,0.5,1,2,2,32,0
20.0,2024-08-28,5.752357302,-73.54765755,-220,0.5,1,2,2,33,0
15.0,2024-08-28,5.752057894,-73.54996645,-220,0.5,1,2,2,33,0
20.0,2024-08-28,5.800966822493,-72.805182822773,-220,0.5,1,2,2,34,0
20.0,2024-08-28,5.8023645886684,-72.806606110654,-220,0.5,1,2,2,34,0
15.0,2024-08-28,5.76996572,-72.76194019,-220,0.5,0,2,2,34,0
20.0,2024-08-28,5.0816602807395,-73.362101943877,-220,0.5,1,2,2,35,0
20.0,2024-08-28,5.08017222,-73.36125756,-220,0.5,1,2,2,35,0
20.0,2024-08-28,5.0862655214869,-73.362384713916,-220,0.5,1,2,2,35,0
15.0,2024-08-28,6.4595358662037,-72.499833026256,-220,0.5,1,2,2,36,0
20.0,2024-08-28,5.00319683,-73.47381303,-220,0.5,1,2,2,37,0
20.0,2024-08-28,5.0035037453381,-73.473717348328,-220,0.5,1,2,2,37,0
20.0,2024-08-28,4.9979962460725,-73.474124423146,-220,0.5,1,2,2,37,0
20.0,2024-08-28,5.013966627,-73.46546857,-220,0.5,1,2,2,37,0
20.0,2024-08-28,4.968590089,-73.4893675,-220,0.5,1,2,2,38,0
15.0,2024-08-28,4.955885,-73.509918,-220,0.5,0,2,2,38,0
20.0,2024-08-28,4.9691014838125,-73.489366357099,-220,0.5,1,2,2,38,0
20.0,2024-08-28,6.4629066797791,-72.412909581251,-220,0.5,1,2,2,39,0
15.0,2024-08-28,5.613025667,-72.97984893,-220,0.5,1,2,2,40,0
20.0,2024-08-28,5.6072999999879,-72.980465538519,-220,0.5,1,2,2,40,0
20.0,2024-08-28,5.381999047,-73.36481555,-220,0.5,1,2,2,41,0
20.0,2024-08-28,5.3893081798474,-73.362853138767,-220,0.5,1,2,2,41,0
15.0,2024-08-28,6.147246769,-72.56848861,-220,0.5,1,2,2,42,0
20.0,2024-08-28,6.144349557,-72.57162828,-220,0.5,1,2,2,42,0
20.0,2024-08-28,5.0959279199124,-73.443441303002,-220,0.5,1,2,2,43,0
20.0,2024-08-28,6.31792,-72.559739,-220,0.5,1,2,2,44,0
20.0,2024-08-28,6.316176147,-72.56144455,-220,0.5,1,2,2,44,0
15.0,2024-08-28,5.522546553,-74.2369095,-220,0.5,1,2,2,45,0
20.0,2024-08-28,5.562932181,-72.57679962,-220,0.5,1,2,2,46,0
20.0,2024-08-28,5.56345737,-72.57765775,-220,0.5,1,2,2,46,0
15.0,2024-08-28,4.971389,-73.316944,-220,0.5,1,2,2,47,0
20.0,2024-08-28,4.973105253,-73.31711118,-220,0.5,1,2,2,47,0
20.0,2024-08-28,5.550951903,-74.00299487,-220,0.5,1,2,2,48,0
20.0,2024-08-28,5.1926854776011,-73.138134798068,-220,0.5,1,2,2,49,0
20.0,2024-08-28,5.163611,-73.1425,-220,0.5,1,2,2,49,0
20.0,2024-08-28,5.7536632157326,-72.798945209294,-220,0.5,1,2,2,50,0
20.0,2024-08-28,5.7543325508799,-72.799897926368,-220,0.5,1,2,2,50,0
15.0,2024-08-28,5.757936037,-72.76014694,-220,0.5,0,2,2,50,0
20.0,2024-08-28,5.72251926,-72.8499361,-220,0.5,1,2,2,51,0
20.0,2024-08-28,5.725122115,-72.85159889,-220,0.5,1,2,2,51,0
20.0,2024-08-28,5.725297984,-72.85165293,-220,0.5,1,2,2,51,0
15.0,2024-08-28,5.864381687,-73.55064924,-220,0.5,0,2,2,52,0
15.0,2024-08-28,5.922975915,-73.54141218,-220,0.5,0,2,2,52,0
20.0,2024-08-28,5.872089386,-73.57728139,-220,0.5,1,2,2,52,0
15.0,2024-08-28,5.914444,-73.555278,-220,0.5,0,2,2,52,0
15.0,2024-08-28,5.888940104,-73.54101243,-220,0.5,0,2,2,52,0
20.0,2024-08-28,5.8740089717821,-73.57429241454,-220,0.5,1,2,2,52,0
20.0,2024-08-28,5.877395108124,-73.568428548434,-220,0.5,1,2,2,52,0
15.0,2024-08-28,5.634078765,-73.38515347,-220,0.5,0,2,2,53,0
20.0,2024-08-28,5.579512,-73.365766,-220,0.5,1,2,2,53,0
20.0,2024-08-28,5.529167,-74.100556,-220,0.5,1,2,2,54,0
15.0,2024-08-28,5.538372091,-74.13559441,-220,0.5,0,2,2,54,0
15.0,2024-08-28,5.522736653,-74.07043525,-220,0.5,0,2,2,54,0
20.0,2024-08-28,5.530003244,-74.10196353,-220,0.5,1,2,2,54,0
20.0,2024-08-28,5.770175857,-72.93757545,-220,0.5,1,2,2,55,0
20.0,2024-08-28,5.774196668,-72.93816102,-220,0.5,1,2,2,55,0
20.0,2024-08-28,5.3545928947113,-73.456752321529,-220,0.5,1,2,2,56,0
20.0,2024-08-28,5.596299636,-73.30817918,-220,0.5,1,2,2,57,0
20.0,2024-08-28,5.6567562418135,-74.182415964981,-220,0.5,1,2,2,58,0
20.0,2024-08-28,5.656951141,-74.18190635,-220,0.5,1,2,2,58,0
20.0,2024-08-28,5.1406688180773,-73.39702396539,-220,0.5,1,2,2,59,0
20.0,2024-08-28,5.100065127,-73.05185448,-220,0.5,1,2,2,60,0
20.0,2024-08-28,5.099703219,-73.05277628,-220,0.5,1,2,2,60,0
20.0,2024-08-28,5.783209986,-73.13292012,-220,0.5,1,2,2,61,0
20.0,2024-08-28,5.774836556,-73.11624907,-220,0.5,1,2,2,61,0
15.0,2024-08-28,5.795569,-73.089731,-220,0.5,0,2,2,61,0
15.0,2024-08-28,5.744735,-73.130842,-220,0.5,0,2,2,61,0
15.0,2024-08-28,5.779623102,-73.11963981,-220,0.5,1,2,2,61,0
20.0,2024-08-28,5.292007351,-72.70271173,-220,0.5,1,2,2,62,0
20.0,2024-08-28,5.29455646,-72.70327642,-220,0.5,1,2,2,62,0
20.0,2024-08-28,6.4437924699323,-72.459809799572,-220,0.5,1,2,2,63,0
20.0,2024-08-28,5.6592221572621,-73.976365258151,-220,0.5,1,2,2,64,0
15.0,2024-08-28,5.649167,-73.981389,-220,0.5,0,2,2,64,0
20.0,2024-08-28,5.6562358188313,-73.980096914441,-220,0.5,1,2,2,64,0
20.0,2024-08-28,5.624452148,-72.42322083,-220,0.5,1,2,2,65,0
20.0,2024-08-28,5.989136506,-72.7520773,-220,0.5,1,2,2,66,0
20.0,2024-08-28,5.5568288587061,-73.051777110613,-220,0.5,1,2,2,67,0
15.0,2024-08-28,5.508692841,-73.09700504,-220,0.5,0,2,2,67,0
15.0,2024-08-28,5.518346,-73.070339,-220,0.5,0,2,2,67,0
20.0,2024-08-28,5.564911505,-73.04697143,-220,0.5,1,2,2,67,0
20.0,2024-08-28,5.721183406,-72.48614928,-220,0.5,1,2,2,68,0
20.0,2024-08-28,5.83,-74.550833,-220,0.5,1,2,2,69,0
20.0,2024-08-28,5.979083294807,-74.595764467316,-220,0.5,1,2,2,69,0
15.0,2024-08-28,5.969722,-74.490833,-220,0.5,0,2,2,69,0
20.0,2024-08-28,5.9775000396141,-74.592677517387,-220,0.5,1,2,2,69,0
20.0,2024-08-28,5.954167,-74.571667,-220,0.5,1,2,2,69,0
20.0,2024-08-28,5.9744457361855,-74.584159164197,-220,0.5,1,2,2,69,0
15.0,2024-08-28,5.904722,-74.345833,-220,0.5,0,2,2,69,0
20.0,2024-08-28,5.828889,-74.387778,-220,0.5,1,2,2,69,0
20.0,2024-08-28,5.519755,-74.179261,-220,0.5,1,2,2,70,0
15.0,2024-08-28,5.505260662,-74.15338827,-220,0.5,0,2,2,70,0
20.0,2024-08-28,5.520491569,-74.18059393,-220,0.5,1,2,2,70,0
20.0,2024-08-28,5.3981293595935,-73.332781383531,-220,0.5,1,2,2,71,0
15.0,2024-08-28,5.357621,-73.332032,-220,0.5,0,2,2,71,0
20.0,2024-08-28,5.4020082418424,-73.336212695969,-220,0.5,1,2,2,71,0
20.0,2024-08-28,5.5405953118986,-73.627632234407,-220,0.5,1,2,2,72,0
20.0,2024-08-28,5.5386234922007,-73.632941427855,-220,0.5,1,2,2,72,0
15.0,2024-08-28,5.356863428,-73.20884434,-220,0.5,1,2,2,73,0
20.0,2024-08-28,5.697520628,-73.76485639,-220,0.5,1,2,2,74,0
20.0,2024-08-28,5.699482406,-73.7617821,-220,0.5,0,2,2,74,0
15.0,2024-08-28,5.656111,-73.813611,-220,0.5,0,2,2,74,0
20.0,2024-08-28,5.585041921,-73.54300843,-220,0.5,1,2,2,75,0
20.0,2024-08-28,5.585830255,-73.54387579,-220,0.5,1,2,2,75,0
20.0,2024-08-28,5.4933249986187,-73.486270780314,-220,0.5,1,2,2,76,0
15.0,2024-08-28,5.459722,-73.451944,-220,0.5,0,2,2,76,0
20.0,2024-08-28,5.4945573421819,-73.487274287218,-220,0.5,1,2,2,76,0
15.0,2024-08-28,5.476667,-73.485833,-220,0.5,0,2,2,76,0
20.0,2024-08-28,5.22722212,-73.07701449,-220,0.5,1,2,2,77,0
15.0,2024-08-28,5.22402788,-73.08020615,-220,0.5,1,2,2,77,0
20.0,2024-08-28,6.017810278,-73.54738706,-220,0.5,1,2,2,78,0
20.0,2024-08-28,6.017826646,-73.54630356,-220,0.5,1,2,2,78,0
15.0,2024-08-28,5.965,-73.563056,-220,0.5,0,2,2,78,0
20.0,2024-08-28,4.8186882119565,-73.165774535932,-220,0.5,1,2,2,79,0
15.0,2024-08-28,4.925556,-73.085556,-220,0.5,0,2,2,79,0
20.0,2024-08-28,4.8192753892489,-73.167012600145,-220,0.5,1,2,2,79,0
15.0,2024-08-28,4.820278,-73.120833,-220,0.5,0,2,2,79,0
20.0,2024-08-28,6.400563306,-72.55303747,-220,0.5,1,2,2,80,0
20.0,2024-08-28,5.517166293,-73.72130753,-220,0.5,1,2,2,81,0
20.0,2024-08-28,5.518504189,-73.72410673,-220,0.5,1,2,2,81,0
20.0,2024-08-28,5.650926134507,-74.068762363666,-220,0.5,1,2,2,82,0
20.0,2024-08-28,4.860556,-73.263611,-220,0.5,1,2,2,83,0
20.0,2024-08-28,4.8616973308653,-73.264260768031,-220,0.5,1,2,2,83,0
20.0,2024-08-28,5.8760857949092,-72.98014808399,-220,0.5,1,2,2,84,0
20.0,2024-08-28,5.8793613095212,-72.982888767713,-220,0.5,1,2,2,84,0
20.0,2024-08-28,5.7129476870139,-73.603899953513,-220,0.5,1,2,2,85,0
20.0,2024-08-28,5.712576373817,-73.602562194496,-220,0.5,1,2,2,85,0
20.0,2024-08-28,6.0596001162647,-73.478247879779,-220,0.5,1,2,2,86,0
20.0,2024-08-28,6.0585709909314,-73.48147788706,-220,0.5,1,2,2,86,0
20.0,2024-08-28,6.132456617431,-72.708725856748,-220,0.5,1,2,2,87,0
20.0,2024-08-28,6.0949845522319,-72.712369100036,-220,0.5,1,2,2,88,0
20.0,2024-08-28,5.50777777778,-73.2447222222,-220,0.5,1,2,2,89,0
15.0,2024-08-28,5.493254961,-73.27725911,-220,0.5,0,2,2,89,0
15.0,2024-08-28,5.463273752,-73.23709381,-220,0.5,0,2,2,89,0
20.0,2024-08-28,5.509378012,-73.24829055,-220,0.5,1,2,2,89,0
20.0,2024-08-28,6.3347292288321,-72.679955108858,-220,0.5,1,2,2,90,0
20.0,2024-08-28,6.3317126708784,-72.686288479442,-220,0.5,1,2,2,90,0
20.0,2024-08-28,5.996099894,-72.691808988,-220,0.5,1,2,2,91,0
15.0,2024-08-28,5.983895073,-72.64415033,-220,0.5,0,2,2,91,0
20.0,2024-08-28,5.99726102,-72.68943874,-220,0.5,1,2,2,91,0
15.0,2024-08-28,5.990098926,-72.61390949,-220,0.5,0,2,2,92,0
20.0,2024-08-28,6.0425685293043,-72.636982288532,-220,0.5,1,2,2,92,0
20.0,2024-08-28,4.9875405664559,-73.434976285068,-220,0.5,1,2,2,94,0
20.0,2024-08-28,5.565407,-73.451231,-220,0.5,1,2,2,95,0
20.0,2024-08-28,5.5662110182165,-73.450709507813,-220,0.5,1,2,2,95,0
20.0,2024-08-28,5.502045434,-73.33279099,-220,0.5,1,2,2,96,0
20.0,2024-08-28,5.764593623,-73.2487965,-220,0.5,1,2,2,97,0
15.0,2024-08-28,5.747788348,-73.17933501,-220,0.5,0,2,2,97,0
20.0,2024-08-28,5.7645110187341,-73.247573712304,-220,0.5,1,2,2,97,0
20.0,2024-08-28,6.228293155,-72.68990742,-220,0.5,1,2,2,98,0
20.0,2024-08-28,5.622930064,-73.62421234,-220,0.5,1,2,2,99,0
20.0,2024-08-28,5.618984372,-73.62177954,-220,0.5,1,2,2,99,0
15.0,2024-08-28,5.660799603,-73.65038922,-220,0.5,0,2,2,99,0
20.0,2024-08-28,5.024665872,-73.45294905,-220,0.5,1,2,2,100,0
15.0,2024-08-28,5.029665156,-73.40732139,-220,0.5,0,2,2,100,0
20.0,2024-08-28,5.909014262,-72.78332795,-220,0.5,1,2,2,101,0
20.0,2024-08-28,5.90949267,-72.7823283,-220,0.5,1,2,2,101,0
20.0,2024-08-28,5.0767495,-73.42169788,-220,0.5,1,2,2,102,0
20.0,2024-08-28,5.0756046215633,-73.418824019243,-220,0.5,1,2,2,102,0
20.0,2024-08-28,5.316369915,-73.39604076,-220,0.5,1,2,2,103,0
20.0,2024-08-28,5.314856582,-73.39481279,-220,0.5,1,2,2,103,0
15.0,2024-08-28,5.350116249,-73.39629828,-220,0.5,0,2,2,103,0
20.0,2024-08-28,5.744424384,-73.00375381,-220,0.5,1,2,2,104,0
20.0,2024-08-28,5.746816244,-72.99778573,-220,0.5,1,2,2,104,0
20.0,2024-08-28,5.5784822111942,-73.646835587729,-220,0.5,1,2,2,105,0
20.0,2024-08-28,5.5801947141743,-73.646099291845,-220,0.5,1,2,2,105,0
20.0,2024-08-28,6.415384361,-72.69394309,-220,0.5,1,2,2,106,0
20.0,2024-08-28,6.413099391,-72.68756414,-220,0.5,1,2,2,106,0
15.0,2024-08-28,5.540289,-73.175284,-220,0.5,0,2,2,107,0
20.0,2024-08-28,5.569959101,-73.18448445,-220,0.5,0,2,2,107,0
15.0,2024-08-28,5.57490838,-73.19714319,-220,0.5,0,2,2,107,0
20.0,2024-08-28,5.5637177361278,-73.183539563259,-220,0.5,1,2,2,107,0
20.0,2024-08-28,5.565607392,-73.18757398,-220,0.5,1,2,2,107,0
20.0,2024-08-28,5.935311,-73.501952,-220,0.5,1,2,2,108,0
20.0,2024-08-28,5.9378605272801,-73.514574707165,-220,0.5,1,2,2,108,0
20.0,2024-08-28,5.771047,-72.833869,-220,0.5,1,2,2,109,0
20.0,2024-08-28,5.560655425,-72.98527293,-220,0.5,1,2,2,110,0
20.0,2024-08-28,5.731834624,-73.93435905,-220,0.5,1,2,2,112,0
20.0,2024-08-28,5.322095055,-73.49320383,-220,0.5,1,2,2,113,0
20.0,2024-08-28,5.3247902199655,-73.490605322079,-220,0.5,1,2,2,113,0
20.0,2024-08-28,5.3231213561207,-73.490150183921,-220,0.5,1,2,2,113,0
20.0,2024-08-28,5.693314654,-73.22612819,-220,0.5,1,2,2,114,0
15.0,2024-08-28,5.705494212,-73.2452957582,-220,0.5,0,2,2,114,0
20.0,2024-08-28,5.6895698588968,-73.227962768142,-220,0.5,1,2,2,114,0
15.0,2024-08-28,6.033349003,-72.85596041,-220,0.5,1,2,2,115,0
15.0,2024-08-28,5.176341,-73.484435,-220,0.5,0,2,2,116,0
15.0,2024-08-28,5.207786,-73.425837,-220,0.5,0,2,2,116,0
15.0,2024-08-28,5.248105313,-73.47080884,-220,0.5,0,2,2,116,0
20.0,2024-08-28,5.2221609814705,-73.457560241138,-220,0.5,1,2,2,116,0
20.0,2024-08-28,5.3711044044487,-73.518738985449,-220,0.5,1,2,2,117,0
20.0,2024-08-28,5.371406,-73.523711,-220,0.5,1,2,2,117,0
15.0,2024-08-28,5.305325,-73.583651,-220,0.5,0,2,2,117,0
20.0,2024-08-28,5.6336305042064,-73.5216082852,-220,0.5,1,2,2,118,0
15.0,2024-08-28,5.696245527,-73.48188068,-220,0.5,0,2,2,118,0
20.0,2024-08-28,5.6350942816982,-73.521812088757,-220,0.5,1,2,2,118,0
20.0,2024-08-28,5.633938063,-73.52228719,-220,0.5,1,2,2,118,0
20.0,2024-08-28,5.6338787107562,-73.522251547035,-220,0.5,1,2,2,118,0
20.0,2024-08-28,5.6423001101379,-73.517138371244,-220,0.5,1,2,2,118,0
20.0,2024-08-28,5.437945407598,-73.295013274879,-220,0.5,1,2,2,119,0
20.0,2024-08-28,5.4339247550025,-73.297370810028,-220,0.5,1,2,2,119,0
20.0,2024-08-28,5.2825,-73.169444,-220,0.5,1,2,2,120,0
15.0,2024-08-28,5.76597382,-72.89627971,-220,0.5,0,2,2,55,1
10.0,2024-09-06,5.852397,-73.549736,-211,0.5,0,3,3,52,1
10.0,2024-09-06,5.854345,-72.87346229,-211,0.5,0,3,3,121,1
10.0,2024-09-06,5.028214313,-73.510756982,-211,0.5,0,3,3,37,1
10.0,2024-09-06,5.5789167,-72.318055555556,-211,0.5,0,3,3,46,1
10.0,2024-09-06,5.799879,-72.99916,-211,0.5,0,3,3,104,1
10.0,2024-09-06,5.76597382,-72.89627971,-211,0.5,0,3,3,55,1
10.0,2024-09-06,5866888889.0,-73013555556.0,-211,0.5,0,3,3,122,1
10.0,2024-09-06,4.990514422,-73.23382034521,-211,0.5,0,3,3,0,1
10.0,2024-09-06,5.61125,-72.865333333,-211,0.5,0,3,3,93,1
10.0,2024-09-06,5.522083333,-73.389444444,-211,0.5,0,3,3,111,1
10.0,2024-09-06,5.534143913,-72.873353912,-211,0.5,0,3,3,1,1
10.0,2024-09-06,5.764552941,-73.479757803,-211,0.5,0,3,3,2,1
10.0,2024-09-06,6.014683522,-72.882609032,-211,0.5,0,3,3,3,1
10.0,2024-09-06,5.21194424,-73.10827018,-211,0.5,0,3,3,4,1
10.0,2024-09-06,5.9427448,-72.79669432,-211,0.5,0,3,3,5,1
10.0,2024-09-06,6.26984459,-72.613704,-211,0.5,0,3,3,6,1
10.0,2024-09-06,5.42717,-73.3876,-211,0.5,0,3,3,7,1
10.0,2024-09-06,572531400.0,-73893972000.0,-211,0.5,0,3,3,8,1
10.0,2024-09-06,5493341.0,-74002197.0,-211,0.5,0,3,3,9,1
10.0,2024-09-06,5.607528,-73.885528,-211,0.5,0,3,3,10,1
10.0,2024-09-06,5.764552941,-73.479757803,-211,0.5,0,3,3,11,1
10.0,2024-09-06,5.98637379,-72.95324757,-211,0.5,0,3,3,12,1
10.0,2024-09-06,5.22669277,-73.33473387,-211,0.5,0,3,3,13,1
10.0,2024-09-06,5623393.0,-73715576.0,-211,0.5,0,3,3,14,1
10.0,2024-09-06,5.638170987,-73.398996644,-211,0.5,0,3,3,15,1
10.0,2024-09-06,6549787611.0,-72515760494.0,-211,0.5,0,3,3,16,1
10.0,2024-09-06,6.27212,-72.4627,-211,0.5,0,3,3,17,1
10.0,2024-09-06,6.053596,-73.445802,-211,0.5,0,3,3,18,1
10.0,2024-09-06,2.56881,-73.2618,-211,0.5,0,3,3,19,1
10.0,2024-09-06,4.90197418,-73.32403377,-211,0.5,0,3,3,20,1
10.0,2024-09-06,5.39863408,-73.28121631,-211,0.5,0,3,3,21,1
10.0,2024-09-06,5.66088414,-73.29170596,-211,0.5,0,3,3,22,1
10.0,2024-09-06,5.43834,-74.004868,-211,0.5,0,3,3,23,1
10.0,2024-09-06,5833769.0,-72826614.0,-211,0.5,0,3,3,24,1
10.0,2024-09-06,6.498127,-72.760712,-211,0.5,0,3,3,25,1
10.0,2024-09-06,7033583.0,-72082278.0,-211,0.5,0,3,3,26,1
10.0,2024-09-06,5.510289778,-73.451242208,-211,0.5,0,3,3,27,1
10.0,2024-09-06,5.601824,-72.934741,-211,0.5,0,3,3,28,1
10.0,2024-09-06,6.352926,-72.410596,-211,0.5,0,3,3,29,1
10.0,2024-09-06,6.5360338,-72.473389,-211,0.5,0,3,3,30,1
10.0,2024-09-06,5678357.0,-73060082.0,-211,0.5,0,3,3,31,1
10.0,2024-09-06,5.85015703,-72.9553465,-211,0.5,0,3,3,32,1
10.0,2024-09-06,5.685973559,-73.542562,-211,0.5,0,3,3,33,1
10.0,2024-09-06,5.78467868,-72.7604161,-211,0.5,0,3,3,34,1
10.0,2024-09-06,5.135414099,-73.335506284,-211,0.5,0,3,3,35,1
10.0,2024-09-06,6.448055,-72.523191,-211,0.5,0,3,3,36,1
10.0,2024-09-06,4.984807697,-73.502007164,-211,0.5,0,3,3,38,1
10.0,2024-09-06,6.492456,-72.420238,-211,0.5,0,3,3,39,1
10.0,2024-09-06,5.63344146,-72.95482283,-211,0.5,0,3,3,40,1
10.0,2024-09-06,5.35944,-73.3621,-211,0.5,0,3,3,41,1
10.0,2024-09-06,6.156983,-72.532982,-211,0.5,0,3,3,42,1
10.0,2024-09-06,5.10297644,-73.46223953,-211,0.5,0,3,3,43,1
10.0,2024-09-06,6.336514,-72.562052,-211,0.5,0,3,3,44,1
10.0,2024-09-06,5.531530225,-74.207641247,-211,0.5,0,3,3,45,1
10.0,2024-09-06,5.016294899,-73.329181693,-211,0.5,0,3,3,47,1
10.0,2024-09-06,5.528472222,-74.01175,-211,0.5,0,3,3,48,1
10.0,2024-09-06,5.118322153,-73.134572084,-211,0.5,0,3,3,49,1
10.0,2024-09-06,5.739014087,-72.751515687,-211,0.5,0,3,3,50,1
10.0,2024-09-06,5.730436813,-72.872088762,-211,0.5,0,3,3,51,1
10.0,2024-09-06,5.586472309,-73.35286,-211,0.5,0,3,3,53,1
10.0,2024-09-06,5.545234,-74.151442,-211,0.5,0,3,3,54,1
10.0,2024-09-06,5.586197469,-73.378949016,-211,0.5,0,3,3,56,1
10.0,2024-09-06,5.58616228,-73.27247492,-211,0.5,0,3,3,57,1
